Date,Close,High,Low,Open,Volume,Log_Return,Daily_Range,Price_Change,RSI_14,RSI_7,Stoch_K,Stoch_D,MACD,MACD_Sig,MACD_Hist,EMA_12,EMA_26,SMA_50,SMA_200,BB_Upper,BB_Lower,BB_Mid,BB_Width,ATR_14,Vol_20,Vol_Ratio,FearGreed_Score,Target
2021-09-26,43208.5390625,43919.30078125,40848.4609375,42721.62890625,30661222077,0.011450682044497961,0.0710702076575214,0.011516492054097771,43.64099784779061,42.14005239475599,37.99271865298551,34.80629060256212,-1053.153567212954,-621.6974778697108,-431.4560893432431,44392.1563114385,45445.30987865145,46824.562734375,45606.71345703125,49514.90641020296,41188.68538667204,45351.7958984375,0.1835918701472587,2508.6994283442586,0.04477341851767916,0.816904009697394,27.0,-0.022771582829569807
2021-09-27,42235.73046875,44313.24609375,42190.6328125,43234.18359375,30980029059,-0.022771582829569807,0.050256341199556395,-0.02251426719942695,41.375070292386276,37.73480699290938,27.188742371157815,32.57021774050339,-1147.1647662093746,-726.7909355376437,-420.37383067173096,44060.39848948642,45207.56325569579,46793.315,45528.86650390625,49440.222823063,40805.829130062004,45123.0259765625,0.19135227538786548,2481.1218464089543,0.037191767292753676,0.864833833099844,26.0,-0.028852332947741827
2021-09-28,41034.54296875,42775.14453125,40931.6640625,42200.8984375,30214940550,-0.028852332947741827,0.044925088361625204,-0.02844007873591181,38.702906825769475,32.79595993250135,13.848398398658954,26.34328647426742,-1303.5683863209924,-842.1464256943135,-461.4219606266789,43594.882255526965,44898.45064184796,46686.6978125,45447.37876953125,49511.09559160283,40229.27159589717,44870.18359375,0.20685950562944735,2435.576033719029,0.0375060575024525,0.8661968423835975,25.0,0.012828924814572349
2021-09-29,41564.36328125,42545.2578125,40829.66796875,41064.984375,30602359905,0.012828924814572349,0.041275499209292965,0.012911568502261384,40.5274058837516,37.03664385697793,19.73256320420916,20.256567991341974,-1368.9864867067736,-947.5144378968057,-421.4720488099679,43282.49472102282,44651.481207729594,46606.284453125,45348.98515625,49427.57171054323,39830.089617581776,44628.8306640625,0.21505116648036784,2384.148448721241,0.03764203921423872,0.8875706403706464,24.0,0.05218276011816411
2021-09-30,43790.89453125,44092.6015625,41444.58203125,41551.26953125,31141681925,0.05218276011816411,0.06046963780016697,0.05356827518164842,47.58768656724051,51.91348708620376,44.460336961859696,26.013766188242602,-1227.023970066497,-1003.4163443307441,-223.6076257357529,43360.71007644238,44587.73404650888,46570.229609375,45271.428046875,49384.936900443055,39763.42286518195,44574.1798828125,0.21585397780859888,2402.9963831875807,0.03915317616259587,0.9138316555079345,20.0,0.09420841893127979
2021-10-01,48116.94140625,48436.01171875,43320.0234375,43816.7421875,42850641582,0.09420841893127979,0.1063240541009424,0.09878873042688929,58.01642184764874,68.68530953221357,92.50525364110733,52.23271793572539,-756.7188405612469,-954.0768435768448,197.3580030155979,44092.437973335866,44849.15681389711,46644.00265625,45232.4767578125,49768.70831517524,39671.19988794976,44719.9541015625,0.22579424845323515,2596.7815187634674,0.04459585968612148,1.2422031621316483,27.0,-0.008462113921141138
2021-10-02,47711.48828125,48282.0625,47465.49609375,48137.46875,30614346492,-0.008462113921141138,0.01711467061007401,-0.008426411013467638,56.874207047275135,66.16204875228055,91.62245916988823,76.19601659095174,-411.9664232501673,-845.6547595115094,433.6883362613421,44649.214943784194,45061.18136703436,46642.366015625,45187.0096875,49988.08668025326,39616.64339787173,44802.3650390625,0.23149320964058095,2469.623296441077,0.04450634143841147,0.8839825489423473,54.0,0.010185835179136425
2021-10-03,48199.953125,49130.69140625,47157.2890625,47680.02734375,26638115879,0.010185835179136425,0.04094199715572856,0.010237887379882071,57.948338288088756,67.82345971773017,90.03820925325347,91.388640688083,-98.20062245657755,-696.1639321005231,597.9633096439455,45195.48235627894,45293.68297873552,46664.426171875,45133.65498046875,50357.76908523886,39570.64888351114,44964.208984375,0.2399045917938028,2434.178942677429,0.044114086673563556,0.7854212408082212,49.0,0.018763728593427256
2021-10-04,49112.90234375,49456.77734375,47045.00390625,48208.90625,33383173002,0.018763728593427256,0.04910671783596835,0.018940873580984396,59.95584665202706,70.935181284283,96.44359265335572,92.70142035883246,221.57423746668064,-512.6162981870823,734.1905356537629,45798.162354351414,45576.58811688473,46705.744140625,45089.9248828125,50685.379261465845,39445.079722909155,45065.2294921875,0.2494228846766509,2432.57854945047,0.04312733391662628,0.9920039838365917,54.0,0.047747610534684515
2021-10-05,51514.8125,51839.984375,49072.83984375,49174.9609375,35873904236,0.047747610534684515,0.0537155120432594,0.048905889117254686,64.72688431224233,77.58792009558479,97.1003952106571,94.52739903908876,661.1904024354226,-277.8549580625813,939.0453604980039,46677.646992143505,46016.45658970808,46815.950703125,45055.76568359375,51385.057975216165,39079.24749353383,45232.152734375,0.2720589168936527,2456.476119579008,0.044108246323382526,1.057549452971646,59.0,0.07201410137731079
